ID,Name,Description,ColumnSpec,Nexus_File,Concepticon_ID,Concepticon_Gloss
30840,far-174,,,data,1406,FAR
30841,far-175,,,data,1406,FAR
30842,far-176,,,data,1406,FAR
30843,far-177,,,data,1406,FAR
30844,far-178,,,data,1406,FAR
30845,far-179,,,data,1406,FAR
30846,far-180,,,data,1406,FAR
30847,far-181,,,data,1406,FAR
30848,far-182,,,data,1406,FAR
30849,far-183,,,data,1406,FAR
30850,far-184,,,data,1406,FAR
30851,far-185,,,data,1406,FAR
30852,where-1,,,data,1237,WHERE
30853,where-2,,,data,1237,WHERE
30854,where-3,,,data,1237,WHERE
30855,where-4,,,data,1237,WHERE
30856,where-5,,,data,1237,WHERE
30857,where-6,,,data,1237,WHERE
30858,where-7,,,data,1237,WHERE
30859,where-8,,,data,1237,WHERE
30860,where-9,,,data,1237,WHERE
30861,where-10,,,data,1237,WHERE
30862,where-11,,,data,1237,WHERE
30863,where-12,,,data,1237,WHERE
30864,where-13,,,data,1237,WHERE
30865,where-14,,,data,1237,WHERE
30866,where-15,,,data,1237,WHERE
30867,where-16,,,data,1237,WHERE
30868,where-17,,,data,1237,WHERE
30869,where-18,,,data,1237,WHERE
30870,where-19,,,data,1237,WHERE
30871,where-20,,,data,1237,WHERE
30872,where-21,,,data,1237,WHERE
30873,where-22,,,data,1237,WHERE
30874,where-23,,,data,1237,WHERE
30875,where-24,,,data,1237,WHERE
30876,where-25,,,data,1237,WHERE
30877,where-26,,,data,1237,WHERE
30878,where-27,,,data,1237,WHERE
30879,where-28,,,data,1237,WHERE
30880,where-29,,,data,1237,WHERE
30881,where-30,,,data,1237,WHERE
30882,where-31,,,data,1237,WHERE
30883,where-32,,,data,1237,WHERE
30884,where-33,,,data,1237,WHERE
30885,where-34,,,data,1237,WHERE
30886,where-35,,,data,1237,WHERE
30887,where-36,,,data,1237,WHERE
30888,where-37,,,data,1237,WHERE
30889,where-38,,,data,1237,WHERE
30890,where-39,,,data,1237,WHERE
30891,where-40,,,data,1237,WHERE
30892,where-41,,,data,1237,WHERE
30893,where-42,,,data,1237,WHERE
30894,where-43,,,data,1237,WHERE
30895,where-44,,,data,1237,WHERE
30896,where-45,,,data,1237,WHERE
30897,where-46,,,data,1237,WHERE
30898,where-47,,,data,1237,WHERE
30899,where-48,,,data,1237,WHERE
30900,where-49,,,data,1237,WHERE
30901,where-50,,,data,1237,WHERE
30902,where-51,,,data,1237,WHERE
30903,where-52,,,data,1237,WHERE
30904,where-53,,,data,1237,WHERE
30905,where-54,,,data,1237,WHERE
30906,where-55,,,data,1237,WHERE
30907,where-56,,,data,1237,WHERE
30908,where-57,,,data,1237,WHERE
30909,where-58,,,data,1237,WHERE
30910,where-59,,,data,1237,WHERE
30911,where-60,,,data,1237,WHERE
30912,where-61,,,data,1237,WHERE
30913,where-62,,,data,1237,WHERE
30914,where-63,,,data,1237,WHERE
30915,where-64,,,data,1237,WHERE
30916,where-65,,,data,1237,WHERE
30917,where-66,,,data,1237,WHERE
30918,where-67,,,data,1237,WHERE
30919,where-68,,,data,1237,WHERE
30920,where-69,,,data,1237,WHERE
30921,where-70,,,data,1237,WHERE
30922,where-71,,,data,1237,WHERE
30923,where-72,,,data,1237,WHERE
30924,where-73,,,data,1237,WHERE
30925,where-74,,,data,1237,WHERE
30926,where-75,,,data,1237,WHERE
30927,where-76,,,data,1237,WHERE
30928,where-77,,,data,1237,WHERE
30929,where-78,,,data,1237,WHERE
30930,where-79,,,data,1237,WHERE
30931,where-80,,,data,1237,WHERE
30932,where-81,,,data,1237,WHERE
30933,where-82,,,data,1237,WHERE
30934,where-83,,,data,1237,WHERE
30935,where-84,,,data,1237,WHERE
30936,where-85,,,data,1237,WHERE
30937,where-86,,,data,1237,WHERE
30938,where-87,,,data,1237,WHERE
30939,where-88,,,data,1237,WHERE
30940,where-89,,,data,1237,WHERE
30941,where-90,,,data,1237,WHERE
30942,where-91,,,data,1237,WHERE
30943,where-92,,,data,1237,WHERE
30944,where-93,,,data,1237,WHERE
30945,where-94,,,data,1237,WHERE
30946,where-95,,,data,1237,WHERE
30947,where-96,,,data,1237,WHERE
30948,where-97,,,data,1237,WHERE
30949,where-98,,,data,1237,WHERE
30950,where-99,,,data,1237,WHERE
30951,where-100,,,data,1237,WHERE
30952,where-101,,,data,1237,WHERE
30953,where-102,,,data,1237,WHERE
30954,where-103,,,data,1237,WHERE
30955,where-104,,,data,1237,WHERE
30956,where-105,,,data,1237,WHERE
30957,where-106,,,data,1237,WHERE
30958,where-107,,,data,1237,WHERE
30959,where-108,,,data,1237,WHERE
30960,where-109,,,data,1237,WHERE
30961,where-110,,,data,1237,WHERE
30962,where-111,,,data,1237,WHERE
30963,where-112,,,data,1237,WHERE
30964,where-113,,,data,1237,WHERE
30965,where-114,,,data,1237,WHERE
30966,where-115,,,data,1237,WHERE
30967,where-116,,,data,1237,WHERE
30968,where-117,,,data,1237,WHERE
30969,where-118,,,data,1237,WHERE
30970,where-119,,,data,1237,WHERE
30971,where-120,,,data,1237,WHERE
30972,where-121,,,data,1237,WHERE
30973,where-122,,,data,1237,WHERE
30974,where-123,,,data,1237,WHERE
30975,where-124,,,data,1237,WHERE
30976,where-125,,,data,1237,WHERE
30977,where-126,,,data,1237,WHERE
30978,where-127,,,data,1237,WHERE
30979,where-128,,,data,1237,WHERE
30980,where-129,,,data,1237,WHERE
30981,where-130,,,data,1237,WHERE
30982,where-131,,,data,1237,WHERE
30983,where-132,,,data,1237,WHERE
30984,where-133,,,data,1237,WHERE
30985,where-134,,,data,1237,WHERE
30986,where-135,,,data,1237,WHERE
30987,where-136,,,data,1237,WHERE
30988,where-137,,,data,1237,WHERE
30989,where-138,,,data,1237,WHERE
30990,where-139,,,data,1237,WHERE
30991,where-140,,,data,1237,WHERE
30992,where-141,,,data,1237,WHERE
30993,where-142,,,data,1237,WHERE
30994,where-143,,,data,1237,WHERE
30995,where-144,,,data,1237,WHERE
30996,where-145,,,data,1237,WHERE
30997,where-146,,,data,1237,WHERE
30998,where-147,,,data,1237,WHERE
30999,where-148,,,data,1237,WHERE
31000,where-149,,,data,1237,WHERE
31001,where-150,,,data,1237,WHERE
31002,where-151,,,data,1237,WHERE
31003,where-152,,,data,1237,WHERE
31004,where-153,,,data,1237,WHERE
31005,where-154,,,data,1237,WHERE
31006,where-155,,,data,1237,WHERE
31007,where-156,,,data,1237,WHERE
31008,where-157,,,data,1237,WHERE
31009,where-158,,,data,1237,WHERE
31010,where-159,,,data,1237,WHERE
31011,where-160,,,data,1237,WHERE
31012,where-161,,,data,1237,WHERE
31013,where-162,,,data,1237,WHERE
31014,where-163,,,data,1237,WHERE
31015,where-164,,,data,1237,WHERE
31016,where-165,,,data,1237,WHERE
31017,where-166,,,data,1237,WHERE
31018,where-167,,,data,1237,WHERE
31019,where-168,,,data,1237,WHERE
31020,where-169,,,data,1237,WHERE
31021,where-170,,,data,1237,WHERE
31022,where-171,,,data,1237,WHERE
31023,where-172,,,data,1237,WHERE
31024,where-173,,,data,1237,WHERE
31025,where-174,,,data,1237,WHERE
31026,where-175,,,data,1237,WHERE
31027,where-176,,,data,1237,WHERE
31028,where-177,,,data,1237,WHERE
31029,where-178,,,data,1237,WHERE
31030,where-179,,,data,1237,WHERE
31031,where-180,,,data,1237,WHERE
31032,where-181,,,data,1237,WHERE
31033,where-182,,,data,1237,WHERE
31034,where-183,,,data,1237,WHERE
31035,where-184,,,data,1237,WHERE
31036,where-185,,,data,1237,WHERE
31037,where-186,,,data,1237,WHERE
31038,where-187,,,data,1237,WHERE
31039,where-188,,,data,1237,WHERE
31040,where-189,,,data,1237,WHERE
31041,where-190,,,data,1237,WHERE
31042,where-191,,,data,1237,WHERE
31043,where-192,,,data,1237,WHERE
31044,where-193,,,data,1237,WHERE
31045,where-194,,,data,1237,WHERE
31046,where-195,,,data,1237,WHERE
31047,where-196,,,data,1237,WHERE
31048,where-197,,,data,1237,WHERE
31049,where-198,,,data,1237,WHERE
31050,where-199,,,data,1237,WHERE
31051,where-200,,,data,1237,WHERE
31052,where-201,,,data,1237,WHERE
31053,where-202,,,data,1237,WHERE
31054,where-203,,,data,1237,WHERE
31055,where-204,,,data,1237,WHERE
31056,where-205,,,data,1237,WHERE
31057,where-206,,,data,1237,WHERE
31058,where-207,,,data,1237,WHERE
31059,where-208,,,data,1237,WHERE
31060,where-209,,,data,1237,WHERE
31061,where-210,,,data,1237,WHERE
31062,where-211,,,data,1237,WHERE
31063,where-212,,,data,1237,WHERE
31064,where-213,,,data,1237,WHERE
31065,where-214,,,data,1237,WHERE
31066,where-215,,,data,1237,WHERE
31067,where-216,,,data,1237,WHERE
31068,where-217,,,data,1237,WHERE
31069,where-218,,,data,1237,WHERE
31070,where-219,,,data,1237,WHERE
31071,where-220,,,data,1237,WHERE
31072,where-221,,,data,1237,WHERE
31073,where-222,,,data,1237,WHERE
31074,where-223,,,data,1237,WHERE
31075,where-224,,,data,1237,WHERE
31076,where-225,,,data,1237,WHERE
31077,where-226,,,data,1237,WHERE
31078,where-227,,,data,1237,WHERE
31079,where-228,,,data,1237,WHERE
31080,where-229,,,data,1237,WHERE
31081,where-230,,,data,1237,WHERE
31082,where-231,,,data,1237,WHERE
31083,where-232,,,data,1237,WHERE
31084,where-233,,,data,1237,WHERE
31085,where-234,,,data,1237,WHERE
31086,where-235,,,data,1237,WHERE
31087,where-236,,,data,1237,WHERE
31088,where-237,,,data,1237,WHERE
31089,where-238,,,data,1237,WHERE
31090,where-239,,,data,1237,WHERE
31091,i-1,,,data,1209,I
31092,i-2,,,data,1209,I
31093,i-3,,,data,1209,I
31094,i-4,,,data,1209,I
31095,i-5,,,data,1209,I
31096,i-6,,,data,1209,I
31097,i-7,,,data,1209,I
31098,i-8,,,data,1209,I
31099,i-9,,,data,1209,I
31100,i-10,,,data,1209,I
31101,i-11,,,data,1209,I
31102,i-12,,,data,1209,I
31103,i-13,,,data,1209,I
31104,i-14,,,data,1209,I
31105,i-15,,,data,1209,I
31106,i-16,,,data,1209,I
31107,i-17,,,data,1209,I
31108,i-18,,,data,1209,I
31109,i-19,,,data,1209,I
31110,i-20,,,data,1209,I
31111,i-21,,,data,1209,I
31112,i-22,,,data,1209,I
31113,i-23,,,data,1209,I
31114,i-24,,,data,1209,I
31115,i-25,,,data,1209,I
31116,i-26,,,data,1209,I
31117,i-27,,,data,1209,I
31118,i-28,,,data,1209,I
31119,i-29,,,data,1209,I
31120,i-30,,,data,1209,I
31121,i-31,,,data,1209,I
31122,i-32,,,data,1209,I
31123,i-33,,,data,1209,I
31124,i-34,,,data,1209,I
31125,i-35,,,data,1209,I
31126,i-36,,,data,1209,I
31127,i-37,,,data,1209,I
31128,i-38,,,data,1209,I
31129,i-39,,,data,1209,I
31130,i-40,,,data,1209,I
31131,i-41,,,data,1209,I
31132,i-42,,,data,1209,I
31133,i-43,,,data,1209,I
31134,i-44,,,data,1209,I
31135,i-45,,,data,1209,I
31136,i-46,,,data,1209,I
31137,i-47,,,data,1209,I
31138,i-48,,,data,1209,I
31139,i-49,,,data,1209,I
31140,i-50,,,data,1209,I
31141,i-51,,,data,1209,I
31142,i-52,,,data,1209,I
31143,i-53,,,data,1209,I
31144,i-54,,,data,1209,I
31145,i-55,,,data,1209,I
31146,i-56,,,data,1209,I
31147,i-57,,,data,1209,I
31148,i-58,,,data,1209,I
31149,i-59,,,data,1209,I
31150,i-60,,,data,1209,I
31151,i-61,,,data,1209,I
31152,i-62,,,data,1209,I
31153,i-63,,,data,1209,I
31154,i-64,,,data,1209,I
31155,i-65,,,data,1209,I
31156,i-66,,,data,1209,I
31157,i-67,,,data,1209,I
31158,i-68,,,data,1209,I
31159,i-69,,,data,1209,I
31160,i-70,,,data,1209,I
31161,i-71,,,data,1209,I
31162,i-72,,,data,1209,I
31163,i-73,,,data,1209,I
31164,i-74,,,data,1209,I
31165,i-75,,,data,1209,I
31166,i-76,,,data,1209,I
31167,i-77,,,data,1209,I
31168,i-78,,,data,1209,I
31169,i-79,,,data,1209,I
31170,i-80,,,data,1209,I
31171,i-81,,,data,1209,I
31172,i-82,,,data,1209,I
31173,i-83,,,data,1209,I
31174,i-84,,,data,1209,I
31175,i-85,,,data,1209,I
31176,i-86,,,data,1209,I
31177,i-87,,,data,1209,I
31178,i-88,,,data,1209,I
31179,i-89,,,data,1209,I
31180,i-90,,,data,1209,I
31181,i-91,,,data,1209,I
31182,i-92,,,data,1209,I
31183,i-93,,,data,1209,I
31184,i-94,,,data,1209,I
31185,thou-1,,,data,1215,THOU
31186,thou-2,,,data,1215,THOU
31187,thou-3,,,data,1215,THOU
31188,thou-4,,,data,1215,THOU
31189,thou-5,,,data,1215,THOU
31190,thou-6,,,data,1215,THOU
31191,thou-7,,,data,1215,THOU
31192,thou-8,,,data,1215,THOU
31193,thou-9,,,data,1215,THOU
31194,thou-10,,,data,1215,THOU
31195,thou-11,,,data,1215,THOU
31196,thou-12,,,data,1215,THOU
31197,thou-13,,,data,1215,THOU
31198,thou-14,,,data,1215,THOU
31199,thou-15,,,data,1215,THOU
31200,thou-16,,,data,1215,THOU
31201,thou-17,,,data,1215,THOU
31202,thou-18,,,data,1215,THOU
31203,thou-19,,,data,1215,THOU
31204,thou-20,,,data,1215,THOU
31205,thou-21,,,data,1215,THOU
31206,thou-22,,,data,1215,THOU
31207,thou-23,,,data,1215,THOU
31208,thou-24,,,data,1215,THOU
31209,thou-25,,,data,1215,THOU
31210,thou-26,,,data,1215,THOU
31211,thou-27,,,data,1215,THOU
31212,thou-28,,,data,1215,THOU
31213,thou-29,,,data,1215,THOU
31214,thou-30,,,data,1215,THOU
31215,thou-31,,,data,1215,THOU
31216,thou-32,,,data,1215,THOU
31217,thou-33,,,data,1215,THOU
31218,thou-34,,,data,1215,THOU
31219,thou-35,,,data,1215,THOU
31220,thou-36,,,data,1215,THOU
31221,thou-37,,,data,1215,THOU
31222,thou-38,,,data,1215,THOU
31223,thou-39,,,data,1215,THOU
31224,thou-40,,,data,1215,THOU
31225,thou-41,,,data,1215,THOU
31226,thou-42,,,data,1215,THOU
31227,thou-43,,,data,1215,THOU
31228,thou-44,,,data,1215,THOU
31229,thou-45,,,data,1215,THOU
31230,thou-46,,,data,1215,THOU
31231,thou-47,,,data,1215,THOU
31232,thou-48,,,data,1215,THOU
31233,thou-49,,,data,1215,THOU
31234,thou-50,,,data,1215,THOU
31235,thou-51,,,data,1215,THOU
31236,thou-52,,,data,1215,THOU
31237,thou-53,,,data,1215,THOU
31238,thou-54,,,data,1215,THOU
31239,thou-55,,,data,1215,THOU
31240,thou-56,,,data,1215,THOU
31241,thou-57,,,data,1215,THOU
31242,thou-58,,,data,1215,THOU
31243,thou-59,,,data,1215,THOU
31244,thou-60,,,data,1215,THOU
31245,thou-61,,,data,1215,THOU
31246,thou-62,,,data,1215,THOU
31247,thou-63,,,data,1215,THOU
31248,thou-64,,,data,1215,THOU
31249,thou-65,,,data,1215,THOU
31250,thou-66,,,data,1215,THOU
31251,thou-67,,,data,1215,THOU
31252,thou-68,,,data,1215,THOU
31253,thou-69,,,data,1215,THOU
31254,thou-70,,,data,1215,THOU
31255,thou-71,,,data,1215,THOU
31256,thou-72,,,data,1215,THOU
31257,thou-73,,,data,1215,THOU
31258,thou-74,,,data,1215,THOU
31259,thou-75,,,data,1215,THOU
31260,thou-76,,,data,1215,THOU
31261,thou-77,,,data,1215,THOU
31262,thou-78,,,data,1215,THOU
31263,thou-79,,,data,1215,THOU
31264,thou-80,,,data,1215,THOU
31265,thou-81,,,data,1215,THOU
31266,thou-82,,,data,1215,THOU
31267,thou-83,,,data,1215,THOU
31268,thou-84,,,data,1215,THOU
31269,thou-85,,,data,1215,THOU
31270,thou-86,,,data,1215,THOU
31271,thou-87,,,data,1215,THOU
31272,thou-88,,,data,1215,THOU
31273,thou-89,,,data,1215,THOU
31274,thou-90,,,data,1215,THOU
31275,thou-91,,,data,1215,THOU
31276,thou-92,,,data,1215,THOU
31277,thou-93,,,data,1215,THOU
31278,thou-94,,,data,1215,THOU
31279,thou-95,,,data,1215,THOU
31280,thou-96,,,data,1215,THOU
31281,thou-97,,,data,1215,THOU
31282,thou-98,,,data,1215,THOU
31283,thou-99,,,data,1215,THOU
31284,thou-100,,,data,1215,THOU
31285,thou-101,,,data,1215,THOU
31286,he_she-1,,,data,2642,HE OR SHE
31287,he_she-2,,,data,2642,HE OR SHE
31288,he_she-3,,,data,2642,HE OR SHE
31289,he_she-4,,,data,2642,HE OR SHE
31290,he_she-5,,,data,2642,HE OR SHE
31291,he_she-6,,,data,2642,HE OR SHE
31292,he_she-7,,,data,2642,HE OR SHE
31293,he_she-8,,,data,2642,HE OR SHE
31294,he_she-9,,,data,2642,HE OR SHE
31295,he_she-10,,,data,2642,HE OR SHE
31296,he_she-11,,,data,2642,HE OR SHE
31297,he_she-12,,,data,2642,HE OR SHE
31298,he_she-13,,,data,2642,HE OR SHE
31299,he_she-14,,,data,2642,HE OR SHE
31300,he_she-15,,,data,2642,HE OR SHE
31301,he_she-16,,,data,2642,HE OR SHE
31302,he_she-17,,,data,2642,HE OR SHE
31303,he_she-18,,,data,2642,HE OR SHE
31304,he_she-19,,,data,2642,HE OR SHE
31305,he_she-20,,,data,2642,HE OR SHE
31306,he_she-21,,,data,2642,HE OR SHE
31307,he_she-22,,,data,2642,HE OR SHE
31308,he_she-23,,,data,2642,HE OR SHE
31309,he_she-24,,,data,2642,HE OR SHE
31310,he_she-25,,,data,2642,HE OR SHE
31311,he_she-26,,,data,2642,HE OR SHE
31312,he_she-27,,,data,2642,HE OR SHE
31313,he_she-28,,,data,2642,HE OR SHE
31314,he_she-29,,,data,2642,HE OR SHE
31315,he_she-30,,,data,2642,HE OR SHE
31316,he_she-31,,,data,2642,HE OR SHE
31317,he_she-32,,,data,2642,HE OR SHE
31318,he_she-33,,,data,2642,HE OR SHE
31319,he_she-34,,,data,2642,HE OR SHE
31320,he_she-35,,,data,2642,HE OR SHE
31321,he_she-36,,,data,2642,HE OR SHE
31322,he_she-37,,,data,2642,HE OR SHE
31323,he_she-38,,,data,2642,HE OR SHE
31324,he_she-39,,,data,2642,HE OR SHE
31325,he_she-40,,,data,2642,HE OR SHE
31326,he_she-41,,,data,2642,HE OR SHE
31327,he_she-42,,,data,2642,HE OR SHE
31328,he_she-43,,,data,2642,HE OR SHE
31329,he_she-44,,,data,2642,HE OR SHE
31330,he_she-45,,,data,2642,HE OR SHE
31331,he_she-46,,,data,2642,HE OR SHE
31332,he_she-47,,,data,2642,HE OR SHE
31333,he_she-48,,,data,2642,HE OR SHE
31334,he_she-49,,,data,2642,HE OR SHE
31335,he_she-50,,,data,2642,HE OR SHE
31336,he_she-51,,,data,2642,HE OR SHE
31337,he_she-52,,,data,2642,HE OR SHE
31338,he_she-53,,,data,2642,HE OR SHE
31339,he_she-54,,,data,2642,HE OR SHE
31340,he_she-55,,,data,2642,HE OR SHE
31341,he_she-56,,,data,2642,HE OR SHE
31342,he_she-57,,,data,2642,HE OR SHE
31343,he_she-58,,,data,2642,HE OR SHE
31344,he_she-59,,,data,2642,HE OR SHE
31345,he_she-60,,,data,2642,HE OR SHE
31346,he_she-61,,,data,2642,HE OR SHE
31347,he_she-62,,,data,2642,HE OR SHE
31348,he_she-63,,,data,2642,HE OR SHE
31349,he_she-64,,,data,2642,HE OR SHE
31350,he_she-65,,,data,2642,HE OR SHE
31351,he_she-66,,,data,2642,HE OR SHE
31352,he_she-67,,,data,2642,HE OR SHE
31353,he_she-68,,,data,2642,HE OR SHE
31354,he_she-69,,,data,2642,HE OR SHE
31355,he_she-70,,,data,2642,HE OR SHE
31356,he_she-71,,,data,2642,HE OR SHE
31357,he_she-72,,,data,2642,HE OR SHE
31358,he_she-73,,,data,2642,HE OR SHE
31359,he_she-74,,,data,2642,HE OR SHE
31360,he_she-75,,,data,2642,HE OR SHE
31361,he_she-76,,,data,2642,HE OR SHE
31362,he_she-77,,,data,2642,HE OR SHE
31363,he_she-78,,,data,2642,HE OR SHE
31364,he_she-79,,,data,2642,HE OR SHE
31365,he_she-80,,,data,2642,HE OR SHE
31366,he_she-81,,,data,2642,HE OR SHE
31367,he_she-82,,,data,2642,HE OR SHE
31368,he_she-83,,,data,2642,HE OR SHE
31369,he_she-84,,,data,2642,HE OR SHE
31370,he_she-85,,,data,2642,HE OR SHE
31371,he_she-86,,,data,2642,HE OR SHE
31372,he_she-87,,,data,2642,HE OR SHE
31373,he_she-88,,,data,2642,HE OR SHE
31374,he_she-89,,,data,2642,HE OR SHE
31375,he_she-90,,,data,2642,HE OR SHE
31376,he_she-91,,,data,2642,HE OR SHE
31377,he_she-92,,,data,2642,HE OR SHE
31378,he_she-93,,,data,2642,HE OR SHE
31379,he_she-94,,,data,2642,HE OR SHE
31380,he_she-95,,,data,2642,HE OR SHE
31381,he_she-96,,,data,2642,HE OR SHE
31382,he_she-97,,,data,2642,HE OR SHE
31383,he_she-98,,,data,2642,HE OR SHE
31384,he_she-99,,,data,2642,HE OR SHE
31385,he_she-100,,,data,2642,HE OR SHE
31386,he_she-101,,,data,2642,HE OR SHE
31387,he_she-102,,,data,2642,HE OR SHE
31388,he_she-103,,,data,2642,HE OR SHE
31389,he_she-104,,,data,2642,HE OR SHE
31390,he_she-105,,,data,2642,HE OR SHE
31391,he_she-106,,,data,2642,HE OR SHE
31392,he_she-107,,,data,2642,HE OR SHE
31393,he_she-108,,,data,2642,HE OR SHE
31394,he_she-109,,,data,2642,HE OR SHE
31395,he_she-110,,,data,2642,HE OR SHE
31396,he_she-111,,,data,2642,HE OR SHE
31397,he_she-112,,,data,2642,HE OR SHE
31398,he_she-113,,,data,2642,HE OR SHE
31399,he_she-114,,,data,2642,HE OR SHE
31400,he_she-115,,,data,2642,HE OR SHE
31401,he_she-116,,,data,2642,HE OR SHE
31402,he_she-117,,,data,2642,HE OR SHE
31403,he_she-118,,,data,2642,HE OR SHE
31404,he_she-119,,,data,2642,HE OR SHE
31405,he_she-120,,,data,2642,HE OR SHE
31406,he_she-121,,,data,2642,HE OR SHE
31407,he_she-122,,,data,2642,HE OR SHE
31408,he_she-123,,,data,2642,HE OR SHE
31409,he_she-124,,,data,2642,HE OR SHE
31410,he_she-125,,,data,2642,HE OR SHE
31411,he_she-126,,,data,2642,HE OR SHE
31412,he_she-127,,,data,2642,HE OR SHE
31413,we-1,,,data,1212,WE
31414,we-2,,,data,1212,WE
31415,we-3,,,data,1212,WE
31416,we-4,,,data,1212,WE
31417,we-5,,,data,1212,WE
31418,we-6,,,data,1212,WE
31419,we-7,,,data,1212,WE
31420,we-8,,,data,1212,WE
31421,we-9,,,data,1212,WE
31422,we-10,,,data,1212,WE
31423,we-11,,,data,1212,WE
31424,we-12,,,data,1212,WE
31425,we-13,,,data,1212,WE
31426,we-14,,,data,1212,WE
31427,we-15,,,data,1212,WE
31428,we-16,,,data,1212,WE
31429,we-17,,,data,1212,WE
31430,we-18,,,data,1212,WE
31431,we-19,,,data,1212,WE
31432,we-20,,,data,1212,WE
31433,we-21,,,data,1212,WE
31434,we-22,,,data,1212,WE
31435,we-23,,,data,1212,WE
31436,we-24,,,data,1212,WE
31437,we-25,,,data,1212,WE
31438,we-26,,,data,1212,WE
31439,we-27,,,data,1212,WE
31440,we-28,,,data,1212,WE
31441,we-29,,,data,1212,WE
31442,we-30,,,data,1212,WE
31443,we-31,,,data,1212,WE
31444,we-32,,,data,1212,WE
31445,we-33,,,data,1212,WE
31446,we-34,,,data,1212,WE
31447,we-35,,,data,1212,WE
31448,we-36,,,data,1212,WE
31449,we-37,,,data,1212,WE
31450,we-38,,,data,1212,WE
31451,we-39,,,data,1212,WE
31452,we-40,,,data,1212,WE
31453,we-41,,,data,1212,WE
31454,we-42,,,data,1212,WE
31455,we-43,,,data,1212,WE
31456,we-44,,,data,1212,WE
31457,we-45,,,data,1212,WE
31458,we-46,,,data,1212,WE
31459,we-47,,,data,1212,WE
31460,we-48,,,data,1212,WE
31461,we-49,,,data,1212,WE
31462,we-50,,,data,1212,WE
31463,we-51,,,data,1212,WE
31464,we-52,,,data,1212,WE
31465,we-53,,,data,1212,WE
31466,we-54,,,data,1212,WE
31467,we-55,,,data,1212,WE
31468,we-56,,,data,1212,WE
31469,we-57,,,data,1212,WE
31470,we-58,,,data,1212,WE
31471,we-59,,,data,1212,WE
31472,we-60,,,data,1212,WE
31473,we-61,,,data,1212,WE
31474,we-62,,,data,1212,WE
31475,we-63,,,data,1212,WE
31476,we-64,,,data,1212,WE
31477,we-65,,,data,1212,WE
31478,we-66,,,data,1212,WE
31479,we-67,,,data,1212,WE
31480,we-68,,,data,1212,WE
31481,we-69,,,data,1212,WE
31482,we-70,,,data,1212,WE
31483,we-71,,,data,1212,WE
31484,we-72,,,data,1212,WE
31485,we-73,,,data,1212,WE
31486,we-74,,,data,1212,WE
31487,we-75,,,data,1212,WE
31488,we-76,,,data,1212,WE
31489,we-77,,,data,1212,WE
31490,we-78,,,data,1212,WE
31491,we-79,,,data,1212,WE
31492,we-80,,,data,1212,WE
31493,we-81,,,data,1212,WE
31494,we-82,,,data,1212,WE
31495,we-83,,,data,1212,WE
31496,we-84,,,data,1212,WE
31497,we-85,,,data,1212,WE
31498,we-86,,,data,1212,WE
31499,we-87,,,data,1212,WE
31500,we-88,,,data,1212,WE
31501,we-89,,,data,1212,WE
31502,we-90,,,data,1212,WE
31503,we-91,,,data,1212,WE
31504,we-92,,,data,1212,WE
31505,we-93,,,data,1212,WE
31506,we-94,,,data,1212,WE
31507,we-95,,,data,1212,WE
31508,we-96,,,data,1212,WE
31509,we-97,,,data,1212,WE
31510,we-98,,,data,1212,WE
31511,we-99,,,data,1212,WE
31512,we-100,,,data,1212,WE
31513,we-101,,,data,1212,WE
31514,we-102,,,data,1212,WE
31515,we-103,,,data,1212,WE
31516,we-104,,,data,1212,WE
31517,we-105,,,data,1212,WE
31518,we-106,,,data,1212,WE
31519,we-107,,,data,1212,WE
31520,we-108,,,data,1212,WE
31521,we-109,,,data,1212,WE
31522,we-110,,,data,1212,WE
31523,we-111,,,data,1212,WE
31524,we-112,,,data,1212,WE
31525,we-113,,,data,1212,WE
31526,we-114,,,data,1212,WE
31527,we-115,,,data,1212,WE
31528,we-116,,,data,1212,WE
31529,we-117,,,data,1212,WE
31530,we-118,,,data,1212,WE
31531,we-119,,,data,1212,WE
31532,we-120,,,data,1212,WE
31533,we-121,,,data,1212,WE
31534,we-122,,,data,1212,WE
31535,we-123,,,data,1212,WE
31536,we-124,,,data,1212,WE
31537,we-125,,,data,1212,WE
31538,we-126,,,data,1212,WE
31539,we-127,,,data,1212,WE
31540,we-128,,,data,1212,WE
31541,we-129,,,data,1212,WE
31542,we-130,,,data,1212,WE
31543,we-131,,,data,1212,WE
31544,we-132,,,data,1212,WE
31545,we-133,,,data,1212,WE
31546,we-134,,,data,1212,WE
31547,we-135,,,data,1212,WE
31548,we-136,,,data,1212,WE
31549,we-137,,,data,1212,WE
31550,we-138,,,data,1212,WE
31551,we-139,,,data,1212,WE
31552,we-140,,,data,1212,WE
31553,we-141,,,data,1212,WE
31554,we-142,,,data,1212,WE
31555,we-143,,,data,1212,WE
31556,we-144,,,data,1212,WE
31557,we-145,,,data,1212,WE
31558,we-146,,,data,1212,WE
31559,we-147,,,data,1212,WE
31560,we-148,,,data,1212,WE
31561,we-149,,,data,1212,WE
31562,we-150,,,data,1212,WE
31563,we-151,,,data,1212,WE
31564,we-152,,,data,1212,WE
31565,we-153,,,data,1212,WE
31566,we-154,,,data,1212,WE
31567,we-155,,,data,1212,WE
31568,we-156,,,data,1212,WE
31569,we-157,,,data,1212,WE
31570,we-158,,,data,1212,WE
31571,we-159,,,data,1212,WE
31572,we-160,,,data,1212,WE
